date	author	section	price	sold
1741-02-03	Regnard (Jean-François)	parterre	1	241
1741-02-03	Molière (Jean-Baptiste Poquelin dit)	parterre	1	241
1741-02-04	Corneille (Pierre)	parterre	1	383
1741-02-04	Legrand (Marc-Antoine)	parterre	1	383
1741-02-05	Molière (Jean-Baptiste Poquelin dit)	parterre	1	356
1741-02-06	Baron (Michel Boyron dit)	parterre	1	261
1741-02-06	Fagan (Barthélemy-Christophe)	parterre	1	261
1741-02-08	Voltaire (François-Marie Arouet dit)	parterre	1	395
1741-02-08	Molière (Jean-Baptiste Poquelin dit)	parterre	1	395
1741-02-09	Molière (Jean-Baptiste Poquelin dit)	parterre	1	124
1741-02-09	Brueys (David-Augustin de)	parterre	1	124
1741-02-10	Regnard (Jean-François)	parterre	1	121
1741-02-10	Hauteroche (Noël Lebreton, sieur de)	parterre	1	121
1741-02-11	Corneille (Pierre)	parterre	1	306
1741-02-11	Legrand (Marc-Antoine)	parterre	1	306
1741-02-12	Molière (Jean-Baptiste Poquelin dit)	parterre	1	334
1741-02-13	Destouches	parterre	1	566
1741-02-13	Dancourt (Florent Carton dit)	parterre	1	566
1741-02-14	Racine (Jean)	parterre	1	361
1741-02-14	Regnard (Jean-François)	parterre	1	361
1741-02-15	Molière (Jean-Baptiste Poquelin dit)	parterre	1	218
1741-02-16	Molière (Jean-Baptiste Poquelin dit)	parterre	1	150
1741-02-16	Regnard (Jean-François)	parterre	1	150
1741-02-17	Molière (Jean-Baptiste Poquelin dit)	parterre	1	148
1741-02-17	Molière (Jean-Baptiste Poquelin dit)	parterre	1	148
1741-02-18	Destouches	parterre	1	487
1741-02-18	Fagan (Barthélemy-Christophe)	parterre	1	487
1741-02-19	Molière (Jean-Baptiste Poquelin dit)	parterre	1	148
1741-02-20	Racine (Jean)	parterre	1	491
1741-02-20	Saint-Foix (Germain-François Poullain de)	parterre	1	491
1741-02-22	Racine (Jean)	parterre	1	317
1741-02-22	Saint-Foix (Germain-François Poullain de)	parterre	1	317
1741-02-24	Regnard (Jean-François)	parterre	1	177
1741-02-24	Racine (Jean)	parterre	1	177
1741-02-25	Voltaire (François-Marie Arouet dit)	parterre	1	351
1741-02-25	Saint-Foix (Germain-François Poullain de)	parterre	1	351
1741-02-26	Molière (Jean-Baptiste Poquelin dit)	parterre	1	247
1741-02-27	Destouches	parterre	1	192
1741-02-27	Dancourt (Florent Carton dit)	parterre	1	192
1741-03-01	Baron (Michel Boyron dit)	parterre	1	301
1741-03-01	Saint-Foix (Germain-François Poullain de)	parterre	1	301
1741-03-02	Molière (Jean-Baptiste Poquelin dit)	parterre	1	70
1741-03-02	Regnard (Jean-François)	parterre	1	70
1741-03-03	Boissy (Louis de)	parterre	1	506
1741-03-03	Du Fresny (Charles)	parterre	1	506
1741-03-04	Destouches	parterre	1	260
1741-03-04	Molière (Jean-Baptiste Poquelin dit)	parterre	1	260
1741-03-05	Corneille (Thomas)	parterre	1	393
1741-03-05	Dancourt (Florent Carton dit)	parterre	1	393
1741-03-06	Racine (Jean)	parterre	1	215
1741-03-06	Lesage (Alain-René)	parterre	1	215
1741-03-08	Baron (Michel Boyron dit)	parterre	1	175
1741-03-08	Fagan (Barthélemy-Christophe)	parterre	1	175
1741-03-10	Regnard (Jean-François)	parterre	1	78
1741-03-10	La Fontaine (Jean de)	parterre	1	78
1741-03-12	Racine (Jean)	parterre	1	526
1741-03-12	Saint-Foix (Germain-François Poullain de)	parterre	1	526
1741-03-13	Molière (Jean-Baptiste Poquelin dit)	parterre	1	142
1741-03-13	Palaprat (Jean de)	parterre	1	142
1741-03-15	Corneille (Pierre)	parterre	1	174
1741-03-15	Du Fresny (Charles)	parterre	1	174
1741-03-17	Destouches	parterre	1	111
1741-03-17	Dancourt (Florent Carton dit)	parterre	1	111
1741-03-18	Corneille (Thomas)	parterre	1	430
1741-03-18	Saint-Foix (Germain-François Poullain de)	parterre	1	430
1741-04-10	Duché de Vancy (Joseph-François)	parterre	1	423
1741-04-10	Hauteroche (Noël Lebreton, sieur de)	parterre	1	423
1741-04-11	Voltaire (François-Marie Arouet dit)	parterre	1	290
1741-04-11	Dancourt (Florent Carton dit)	parterre	1	290
1741-04-12	Duché de Vancy (Joseph-François)	parterre	1	189
1741-04-12	La Fontaine (Jean de)	parterre	1	189
1741-04-13	Voltaire (François-Marie Arouet dit)	parterre	1	222
1741-04-13	Du Fresny (Charles)	parterre	1	222
1741-04-14	Montfleury (Antoine Jacob dit)	parterre	1	131
1741-04-14	Molière (Jean-Baptiste Poquelin dit)	parterre	1	131
1741-04-15	Duché de Vancy (Joseph-François)	parterre	1	211
1741-04-15	Dancourt (Florent Carton dit)	parterre	1	211
1741-04-16	Voltaire (François-Marie Arouet dit)	parterre	1	281
1741-04-16	Du Fresny (Charles)	parterre	1	281
1741-04-17	Voltaire (François-Marie Arouet dit)	parterre	1	186
1741-04-17	Du Fresny (Charles)	parterre	1	186
1741-04-18	Destouches	parterre	1	67
1741-04-18	Legrand (Marc-Antoine)	parterre	1	67
1741-04-19	Racine (Jean)	parterre	1	312
1741-04-19	Du Fresny (Charles)	parterre	1	312
1741-04-20	Regnard (Jean-François)	parterre	1	79
1741-04-20	La Fontaine (Jean de)	parterre	1	79
1741-04-21	Scarron (Paul)	parterre	1	91
1741-04-21	Dancourt (Florent Carton dit)	parterre	1	91
1741-04-22	Racine (Jean)	parterre	1	254
1741-04-22	Molière (Jean-Baptiste Poquelin dit)	parterre	1	254
1741-04-23	Voltaire (François-Marie Arouet dit)	parterre	1	207
1741-04-23	Du Fresny (Charles)	parterre	1	207
1741-04-24	Racine (Jean)	parterre	1	177
1741-04-24	Lesage (Alain-René)	parterre	1	177
1741-04-25	Molière (Jean-Baptiste Poquelin dit)	parterre	1	55
1741-04-25	Molière (Jean-Baptiste Poquelin dit)	parterre	1	55
1741-04-26	Racine (Jean)	parterre	1	137
1741-04-26	Legrand (Marc-Antoine)	parterre	1	137
1741-04-27	Molière (Jean-Baptiste Poquelin dit)	parterre	1	76
1741-04-27	Palaprat (Jean de)	parterre	1	76
1741-04-28	Molière (Jean-Baptiste Poquelin dit)	parterre	1	72
1741-04-28	Dancourt (Florent Carton dit)	parterre	1	72
1741-04-29	Corneille (Pierre)	parterre	1	358
1741-04-29	Dancourt (Florent Carton dit)	parterre	1	358
1741-04-30	Molière (Jean-Baptiste Poquelin dit)	parterre	1	258
1741-05-01	Corneille (Pierre)	parterre	1	488
1741-05-01	Dancourt (Florent Carton dit)	parterre	1	488
1741-05-02	Corneille (Pierre)	parterre	1	98
1741-05-02	Regnard (Jean-François)	parterre	1	98
1741-05-03	Corneille (Pierre)	parterre	1	152
1741-05-03	Dancourt (Florent Carton dit)	parterre	1	152
1741-05-04	Destouches	parterre	1	121
1741-05-04	Du Fresny (Charles)	parterre	1	121
1741-05-05	Regnard (Jean-François)	parterre	1	442
1741-05-05	Saint-Foix (Germain-François Poullain de)	parterre	1	442
1741-05-06	Corneille (Thomas)	parterre	1	163
1741-05-06	Dancourt (Florent Carton dit)	parterre	1	163
1741-05-07	Regnard (Jean-François)	parterre	1	388
1741-05-07	Saint-Foix (Germain-François Poullain de)	parterre	1	388
1741-05-08	Racine (Jean)	parterre	1	63
1741-05-08	Dancourt (Florent Carton dit)	parterre	1	63
1741-05-09	Molière (Jean-Baptiste Poquelin dit)	parterre	1	300
1741-05-09	Saint-Foix (Germain-François Poullain de)	parterre	1	300
1741-05-10	Corneille (Thomas)	parterre	1	202
1741-05-10	Dancourt (Florent Carton dit)	parterre	1	202
1741-05-12	La Chaussée (Pierre-Claude)	parterre	1	435
1741-05-12	Dancourt (Florent Carton dit)	parterre	1	435
1741-05-13	La Chaussée (Pierre-Claude)	parterre	1	448
1741-05-13	Dancourt (Florent Carton dit)	parterre	1	448
1741-05-14	Molière (Jean-Baptiste Poquelin dit)	parterre	1	152
1741-05-14	Dancourt (Florent Carton dit)	parterre	1	152
1741-05-15	La Chaussée (Pierre-Claude)	parterre	1	460
1741-05-15	Molière (Jean-Baptiste Poquelin dit)	parterre	1	460
1741-05-16	Regnard (Jean-François)	parterre	1	107
1741-05-16	Dancourt (Florent Carton dit)	parterre	1	107
1741-05-17	La Chaussée (Pierre-Claude)	parterre	1	356
1741-05-17	Molière (Jean-Baptiste Poquelin dit)	parterre	1	356
1741-05-18	Dancourt (Florent Carton dit)	parterre	1	100
1741-05-18	Molière (Jean-Baptiste Poquelin dit)	parterre	1	100
1741-05-19	Molière (Jean-Baptiste Poquelin dit)	parterre	1	290
1741-05-19	Dancourt (Florent Carton dit)	parterre	1	290
1741-05-20	La Chaussée (Pierre-Claude)	parterre	1	427
1741-05-20	Du Fresny (Charles)	parterre	1	427
1741-05-22	La Chaussée (Pierre-Claude)	parterre	1	378
1741-05-22	Dancourt (Florent Carton dit)	parterre	1	378
1741-05-23	Molière (Jean-Baptiste Poquelin dit)	parterre	1	428
1741-05-23	Dancourt (Florent Carton dit)	parterre	1	428
1741-05-24	La Chaussée (Pierre-Claude)	parterre	1	325
1741-05-24	Hauteroche (Noël Lebreton, sieur de)	parterre	1	325
1741-05-25	Molière (Jean-Baptiste Poquelin dit)	parterre	1	161
1741-05-25	Regnard (Jean-François)	parterre	1	161
1741-05-26	Molière (Jean-Baptiste Poquelin dit)	parterre	1	70
1741-05-26	Poisson (Raymond)	parterre	1	70
1741-05-27	La Chaussée (Pierre-Claude)	parterre	1	364
1741-05-27	Molière (Jean-Baptiste Poquelin dit)	parterre	1	364
1741-05-28	Regnard (Jean-François)	parterre	1	175
1741-05-28	Regnard (Jean-François)	parterre	1	175
1741-05-29	La Chaussée (Pierre-Claude)	parterre	1	259
1741-05-29	Dancourt (Florent Carton dit)	parterre	1	259
1741-05-30	Molière (Jean-Baptiste Poquelin dit)	parterre	1	53
1741-05-30	Regnard (Jean-François)	parterre	1	53
1741-05-31	La Chaussée (Pierre-Claude)	parterre	1	185
1741-05-31	Du Fresny (Charles)	parterre	1	185
1741-06-02	Destouches	parterre	1	89
1741-06-02	Boissy (Louis de)	parterre	1	89
1741-06-03	La Chaussée (Pierre-Claude)	parterre	1	276
1741-06-03	Fagan (Barthélemy-Christophe)	parterre	1	276
1741-06-04	Destouches	parterre	1	94
1741-06-04	Boissy (Louis de)	parterre	1	94
1741-06-05	La Chaussée (Pierre-Claude)	parterre	1	149
1741-06-05	Regnard (Jean-François)	parterre	1	149
1741-06-06	Regnard (Jean-François)	parterre	1	40
1741-06-06	Molière (Jean-Baptiste Poquelin dit)	parterre	1	40
1741-06-07	La Chaussée (Pierre-Claude)	parterre	1	229
1741-06-07	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	1	229
1741-06-08	Regnard (Jean-François)	parterre	1	252
1741-06-08	La Fontaine (Jean de)	parterre	1	252
1741-06-10	La Chaussée (Pierre-Claude)	parterre	1	289
1741-06-10	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	1	289
1741-06-11	Regnard (Jean-François)	parterre	1	111
1741-06-11	La Fontaine (Jean de)	parterre	1	111
1741-06-12	Molière (Jean-Baptiste Poquelin dit)	parterre	1	187
1741-06-12	Regnard (Jean-François)	parterre	1	187
1741-06-14	La Chaussée (Pierre-Claude)	parterre	1	248
1741-06-14	Saint-Foix (Germain-François Poullain de)	parterre	1	248
1741-06-15	Regnard (Jean-François)	parterre	1	90
1741-06-15	Regnard (Jean-François)	parterre	1	90
1741-06-17	La Chaussée (Pierre-Claude)	parterre	1	311
1741-06-17	Saint-Foix (Germain-François Poullain de)	parterre	1	311
1741-06-18	Molière (Jean-Baptiste Poquelin dit)	parterre	1	303
1741-06-18	Dancourt (Florent Carton dit)	parterre	1	303
1741-06-19	Corneille (Thomas)	parterre	1	119
1741-06-19	Dancourt (Florent Carton dit)	parterre	1	119
1741-06-20	Corneille (Pierre)	parterre	1	65
1741-06-20	Molière (Jean-Baptiste Poquelin dit)	parterre	1	65
1741-06-21	La Motte (Antoine Houdar de)	parterre	1	180
1741-06-21	Dancourt (Florent Carton dit)	parterre	1	180
1741-06-22	Destouches	parterre	1	191
1741-06-22	Regnard (Jean-François)	parterre	1	191
1741-06-24	La Motte (Antoine Houdar de)	parterre	1	282
1741-06-24	Hauteroche (Noël Lebreton, sieur de)	parterre	1	282
1741-06-25	Brueys (David-Augustin de)	parterre	1	143
1741-06-25	Dancourt (Florent Carton dit)	parterre	1	143
1741-06-26	Quinault (Philippe)	parterre	1	68
1741-06-26	Du Fresny (Charles)	parterre	1	68
1741-06-28	La Motte (Antoine Houdar de)	parterre	1	119
1741-06-28	Regnard (Jean-François)	parterre	1	119
1741-06-29	Brueys (David-Augustin de)	parterre	1	158
1741-06-29	Lesage (Alain-René)	parterre	1	158
1741-07-01	La Motte (Antoine Houdar de)	parterre	1	144
1741-07-01	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	144
1741-07-02	Brueys (David-Augustin de)	parterre	1	130
1741-07-02	Dancourt (Florent Carton dit)	parterre	1	130
1741-07-03	Racine (Jean)	parterre	1	92
1741-07-03	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	92
1741-07-05	Corneille (Pierre)	parterre	1	70
1741-07-05	Legrand (Marc-Antoine)	parterre	1	70
1741-07-06	Molière (Jean-Baptiste Poquelin dit)	parterre	1	38
1741-07-06	Regnard (Jean-François)	parterre	1	38
1741-07-08	Racine (Jean)	parterre	1	353
1741-07-08	La Fontaine (Jean de)	parterre	1	353
1741-07-09	Molière (Jean-Baptiste Poquelin dit)	parterre	1	196
1741-07-09	Racine (Jean)	parterre	1	196
1741-07-10	Molière (Jean-Baptiste Poquelin dit)	parterre	1	73
1741-07-10	Dancourt (Florent Carton dit)	parterre	1	73
1741-07-12	Racine (Jean)	parterre	1	158
1741-07-12	Dancourt (Florent Carton dit)	parterre	1	158
1741-07-13	Voltaire (François-Marie Arouet dit)	parterre	1	271
1741-07-13	Fagan (Barthélemy-Christophe)	parterre	1	271
1741-07-15	Crébillon (Prosper Jolyot de)	parterre	1	220
1741-07-15	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	220
1741-07-16	Voltaire (François-Marie Arouet dit)	parterre	1	213
1741-07-16	Fagan (Barthélemy-Christophe)	parterre	1	213
1741-07-17	Voltaire (François-Marie Arouet dit)	parterre	1	123
1741-07-17	Fagan (Barthélemy-Christophe)	parterre	1	123
1741-07-19	Racine (Jean)	parterre	1	259
1741-07-19	Dancourt (Florent Carton dit)	parterre	1	259
1741-07-20	Regnard (Jean-François)	parterre	1	110
1741-07-20	Regnard (Jean-François)	parterre	1	110
1741-07-22	Racine (Jean)	parterre	1	166
1741-07-22	Regnard (Jean-François)	parterre	1	166
1741-07-23	Regnard (Jean-François)	parterre	1	100
1741-07-23	Regnard (Jean-François)	parterre	1	100
1741-07-24	Racine (Jean)	parterre	1	102
1741-07-24	Lesage (Alain-René)	parterre	1	102
1741-07-25	Molière (Jean-Baptiste Poquelin dit)	parterre	1	105
1741-07-25	Racine (Jean)	parterre	1	105
1741-07-26	Racine (Jean)	parterre	1	84
1741-07-26	Dancourt (Florent Carton dit)	parterre	1	84
1741-07-27	Voltaire (François-Marie Arouet dit)	parterre	1	89
1741-07-27	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	89
1741-07-29	La Chaussée (Pierre-Claude)	parterre	1	248
1741-07-29	Du Fresny (Charles)	parterre	1	248
1741-07-30	Molière (Jean-Baptiste Poquelin dit)	parterre	1	237
1741-07-30	Dancourt (Florent Carton dit)	parterre	1	237
1741-07-31	Corneille (Pierre)	parterre	1	138
1741-07-31	Dancourt (Florent Carton dit)	parterre	1	138
1741-08-01	Molière (Jean-Baptiste Poquelin dit)	parterre	1	100
1741-08-01	Molière (Jean-Baptiste Poquelin dit)	parterre	1	100
1741-08-02	Corneille (Pierre)	parterre	1	118
1741-08-02	Dancourt (Florent Carton dit)	parterre	1	118
1741-08-03	Molière (Jean-Baptiste Poquelin dit)	parterre	1	100
1741-08-03	Du Fresny (Charles)	parterre	1	100
1741-08-05	Crébillon (Prosper Jolyot de)	parterre	1	263
1741-08-05	La Fontaine (Jean de)	parterre	1	263
1741-08-06	Molière (Jean-Baptiste Poquelin dit)	parterre	1	153
1741-08-06	Racine (Jean)	parterre	1	153
1741-08-07	Crébillon (Prosper Jolyot de)	parterre	1	145
1741-08-07	Molière (Jean-Baptiste Poquelin dit)	parterre	1	145
1741-08-09	Crébillon (Prosper Jolyot de)	parterre	1	141
1741-08-09	Lesage (Alain-René)	parterre	1	141
1741-08-10	Corneille (Pierre)	parterre	1	107
1741-08-10	Molière (Jean-Baptiste Poquelin dit)	parterre	1	107
1741-08-12	La Motte (Antoine Houdar de)	parterre	1	163
1741-08-12	La Fontaine (Jean de)	parterre	1	163
1741-08-13	Corneille (Pierre)	parterre	1	151
1741-08-13	Molière (Jean-Baptiste Poquelin dit)	parterre	1	151
1741-08-14	Corneille (Thomas)	parterre	1	84
1741-08-14	Hauteroche (Noël Lebreton, sieur de)	parterre	1	84
1741-08-16	Molière (Jean-Baptiste Poquelin dit)	parterre	1	226
1741-08-16	Molière (Jean-Baptiste Poquelin dit)	parterre	1	226
1741-08-17	Landois (Paul)	parterre	1	436
1741-08-17	Destouches, Philippe Néricault	parterre	1	436
1741-08-17	Parmentier 	parterre	1	436
1741-08-18	Voltaire (François-Marie Arouet dit)	parterre	1	75
1741-08-18	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	75
1741-08-19	Landois (Paul)	parterre	1	328
1741-08-19	Destouches, Philippe Néricault	parterre	1	328
1741-08-19	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	1	328
1741-08-20	Voltaire (François-Marie Arouet dit)	parterre	1	184
1741-08-20	Regnard (Jean-François)	parterre	1	184
1741-08-21	La Chaussée (Pierre-Claude)	parterre	1	171
1741-08-21	Destouches, Philippe Néricault	parterre	1	171
1741-08-23	Voltaire (François-Marie Arouet dit)	parterre	1	162
1741-08-23	Destouches, Philippe Néricault	parterre	1	162
1741-08-26	La Chaussée (Pierre-Claude)	parterre	1	166
1741-08-26	Destouches, Philippe Néricault	parterre	1	166
1741-08-27	Destouches	parterre	1	104
1741-08-27	Molière (Jean-Baptiste Poquelin dit)	parterre	1	104
1741-08-28	Racine (Jean)	parterre	1	83
1741-08-28	Destouches, Philippe Néricault	parterre	1	83
1741-08-30	Piron (Alexis)	parterre	1	258
1741-08-30	Molière (Jean-Baptiste Poquelin dit)	parterre	1	258
1741-08-31	Molière (Jean-Baptiste Poquelin dit)	parterre	1	147
1741-08-31	Regnard (Jean-François)	parterre	1	147
1741-09-02	Piron (Alexis)	parterre	1	304
1741-09-02	Regnard (Jean-François)	parterre	1	304
1741-09-03	Molière (Jean-Baptiste Poquelin dit)	parterre	1	400
1741-09-03	Palaprat (Jean de)	parterre	1	400
1741-09-04	Piron (Alexis)	parterre	1	129
1741-09-04	Dancourt (Florent Carton dit)	parterre	1	129
1741-09-06	Voltaire (François-Marie Arouet dit)	parterre	1	353
1741-09-06	Dancourt (Florent Carton dit)	parterre	1	353
1741-09-07	Molière (Jean-Baptiste Poquelin dit)	parterre	1	68
1741-09-07	Lesage (Alain-René)	parterre	1	68
1741-09-09	Voltaire (François-Marie Arouet dit)	parterre	1	271
1741-09-09	Molière (Jean-Baptiste Poquelin dit)	parterre	1	271
1741-09-10	Regnard (Jean-François)	parterre	1	109
1741-09-10	Palaprat (Jean de)	parterre	1	109
1741-09-11	Voltaire (François-Marie Arouet dit)	parterre	1	154
1741-09-11	Dancourt (Florent Carton dit)	parterre	1	154
1741-09-13	Molière (Jean-Baptiste Poquelin dit)	parterre	1	144
1741-09-13	Fagan (Barthélemy-Christophe)	parterre	1	144
1741-09-14	La Motte (Antoine Houdar de)	parterre	1	271
1741-09-14	Du Fresny (Charles)	parterre	1	271
1741-09-16	La Motte (Antoine Houdar de)	parterre	1	220
1741-09-16	Regnard (Jean-François)	parterre	1	220
1741-09-17	Voltaire (François-Marie Arouet dit)	parterre	1	482
1741-09-17	Dancourt (Florent Carton dit)	parterre	1	482
1741-09-18	Voltaire (François-Marie Arouet dit)	parterre	1	209
1741-09-18	Dancourt (Florent Carton dit)	parterre	1	209
1741-09-19	Molière (Jean-Baptiste Poquelin dit)	parterre	1	74
1741-09-19	Legrand (Marc-Antoine)	parterre	1	74
1741-09-20	Destouches	parterre	1	504
1741-09-20	Lesage (Alain-René)	parterre	1	504
1741-09-21	Voltaire (François-Marie Arouet dit)	parterre	1	332
1741-09-21	Dancourt (Florent Carton dit)	parterre	1	332
1741-09-23	Baron (Michel Boyron dit)	parterre	1	344
1741-09-23	Saint-Foix (Germain-François Poullain de)	parterre	1	344
1741-09-24	Voltaire (François-Marie Arouet dit)	parterre	1	179
1741-09-24	Dancourt (Florent Carton dit)	parterre	1	179
1741-09-25	Palaprat (Jean de)	parterre	1	250
1741-09-25	Fagan (Barthélemy-Christophe)	parterre	1	250
1741-09-25	Dancourt (Florent Carton dit)	parterre	1	250
1741-09-27	Baron (Michel Boyron dit)	parterre	1	132
1741-09-27	Du Fresny (Charles)	parterre	1	132
1741-09-28	Molière (Jean-Baptiste Poquelin dit)	parterre	1	130
1741-09-28	Regnard (Jean-François)	parterre	1	130
1741-09-29	Quinault (Philippe)	parterre	1	193
1741-09-29	Molière (Jean-Baptiste Poquelin dit)	parterre	1	193
1741-09-30	La Chaussée (Pierre-Claude)	parterre	1	274
1741-09-30	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	1	274
1741-10-01	La Chaussée (Pierre-Claude)	parterre	1	309
1741-10-01	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	1	309
1741-10-02	Crébillon (Prosper Jolyot de)	parterre	1	187
1741-10-02	La Fontaine (Jean de)	parterre	1	187
1741-10-03	Regnard (Jean-François)	parterre	1	51
1741-10-03	Du Fresny (Charles)	parterre	1	51
1741-10-04	Crébillon (Prosper Jolyot de)	parterre	1	145
1741-10-04	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	parterre	1	145
1741-10-05	Lesage (Alain-René)	parterre	1	129
1741-10-05	Molière (Jean-Baptiste Poquelin dit)	parterre	1	129
1741-10-07	Racine (Jean)	parterre	1	256
1741-10-07	Dancourt (Florent Carton dit)	parterre	1	256
1741-10-08	Destouches (Philippe Néricault dit)	parterre	1	251
1741-10-08	Hauteroche (Noël Lebreton, sieur de)	parterre	1	251
1741-10-09	Racine (Jean)	parterre	1	260
1741-10-09	Legrand (Marc-Antoine)	parterre	1	260
1741-10-11	Corneille (Thomas)	parterre	1	352
1741-10-11	Boissy (Louis de)	parterre	1	352
1741-10-12	Molière (Jean-Baptiste Poquelin dit) / arrangée et versifiée par Corneille (Thomas)	parterre	1	209
1741-10-12	Racine (Jean)	parterre	1	209
