date	sold	raw_section	price	section
1682-11-13	355	Parterre	0.75	parterre
1682-11-14	36	Theatre	3	autre
1682-11-14	20	Premieres loges	3	première loge
1682-11-14	3	Amphitheatre/Loges	3	autre
1682-11-14	59	Secondes Loges	1.5	autre
1682-11-14	8	Troisiemes Loges	1	autre
1682-11-14	256	Parterre	0.75	parterre
1682-11-15	100	Theatre	3	autre
1682-11-15	50	Premieres loges	3	première loge
1682-11-15	181	Secondes Loges	1.5	autre
1682-11-15	83	Troisiemes Loges	1	autre
1682-11-15	557	Parterre	0.75	parterre
1682-11-16	53	Theatre	3	autre
1682-11-16	30	Premieres loges	3	première loge
1682-11-16	48	Secondes Loges	1.5	autre
1682-11-16	6	Troisiemes Loges	1	autre
1682-11-16	279	Parterre	0.75	parterre
1682-11-17	15	Theatre	3	autre
1682-11-17	10	Premieres loges	3	première loge
1682-11-17	46	Secondes Loges	1.5	autre
1682-11-17	8	Troisiemes Loges	1	autre
1682-11-17	232	Parterre	0.75	parterre
1682-11-18	56	Theatre	3	autre
1682-11-18	40	Premieres loges	3	première loge
1682-11-18	1	Amphitheatre/Loges	33	autre
1682-11-18	102	Secondes Loges	1.5	autre
1682-11-18	11	Troisiemes Loges	1	autre
1682-11-18	329	Parterre	0.75	parterre
1682-11-18	1	Irregular Receipts	22	autre
1682-11-19	50	Theatre	3	autre
1682-11-19	24	Premieres loges	3	première loge
1682-11-19	75	Secondes Loges	1.5	autre
1682-11-19	20	Troisiemes Loges	1	autre
1682-11-19	303	Parterre	0.75	parterre
1682-11-20	25	Theatre	3	autre
1682-11-20	10	Premieres loges	3	première loge
1682-11-20	60	Secondes Loges	1.5	autre
1682-11-20	5	Troisiemes Loges	1	autre
1682-11-20	228	Parterre	0.75	parterre
1682-11-21	48	Theatre	3	autre
1682-11-21	20	Premieres loges	3	première loge
1682-11-21	83	Secondes Loges	1.5	autre
1682-11-21	5	Troisiemes Loges	1	autre
1682-11-21	359	Parterre	0.75	parterre
1682-11-22	80	Theatre	5.5	autre
1682-11-22	28	Premieres loges	5.5	première loge
1682-11-22	69	Secondes Loges	3	autre
1682-11-22	24	Troisiemes Loges	1.5	autre
1682-11-22	136	Parterre	1.5	parterre
1682-11-22	1	Irregular Receipts	44	autre
1682-11-23	35	Theatre	3	autre
1682-11-23	14	Premieres loges	3	première loge
1682-11-23	59	Secondes Loges	1.5	autre
1682-11-23	10	Troisiemes Loges	1	autre
1682-11-23	271	Parterre	0.75	parterre
1682-11-24	22	Theatre	3	autre
1682-11-24	10	Premieres loges	3	première loge
1682-11-24	34	Secondes Loges	1.5	autre
1682-11-24	5	Troisiemes Loges	1	autre
1682-11-24	187	Parterre	0.75	parterre
1682-11-25	50	Theatre	5.5	autre
1682-11-25	23	Premieres loges	5.5	première loge
1682-11-25	26	Secondes Loges	3	autre
1682-11-25	6	Troisiemes Loges	1.5	autre
1682-11-25	84	Parterre	1.5	parterre
1682-11-25	1	Irregular Receipts	10.5	autre
1682-11-26	38	Theatre	3	autre
1682-11-26	20	Premieres loges	3	première loge
1682-11-26	125	Secondes Loges	1.5	autre
1682-11-26	14	Troisiemes Loges	1	autre
1682-11-26	290	Parterre	0.75	parterre
1682-11-27	50	Theatre	5.5	autre
1682-11-27	34	Premieres loges	5.5	première loge
1682-11-27	34	Secondes Loges	3	autre
1682-11-27	70	Parterre	1.5	parterre
1682-11-28	60	Theatre	3	autre
1682-11-28	25	Premieres loges	3	première loge
1682-11-28	68	Secondes Loges	1.5	autre
1682-11-28	7	Troisiemes Loges	1	autre
1682-11-28	228	Parterre	0.75	parterre
1682-11-29	70	Theatre	3	autre
1682-11-29	36	Premieres loges	3	première loge
1682-11-29	200	Secondes Loges	1.5	autre
1682-11-29	58	Troisiemes Loges	1	autre
1682-11-29	501	Parterre	0.75	parterre
1682-11-30	30	Theatre	5.5	autre
1682-11-30	18	Premieres loges	5.5	première loge
1682-11-30	47	Secondes Loges	3	autre
1682-11-30	19	Troisiemes Loges	1.5	autre
1682-11-30	109	Parterre	1.5	parterre
1682-11-30	1	Irregular Receipts	33	autre
1682-12-01	20	Theatre	3	autre
1682-12-01	15	Premieres loges	3	première loge
1682-12-01	49	Secondes Loges	1.5	autre
1682-12-01	15	Troisiemes Loges	1	autre
1682-12-01	258	Parterre	0.75	parterre
1682-12-02	30	Theatre	3	autre
1682-12-02	17	Premieres loges	3	première loge
1682-12-02	48	Secondes Loges	1.5	autre
1682-12-02	13	Troisiemes Loges	1	autre
1682-12-02	328	Parterre	0.75	parterre
1682-12-03	60	Theatre	3	autre
1682-12-03	36	Premieres loges	3	première loge
1682-12-03	76	Secondes Loges	1.5	autre
1682-12-03	17	Troisiemes Loges	1	autre
1682-12-03	310	Parterre	0.75	parterre
1682-12-04	100	Theatre	5.5	autre
1682-12-04	40	Premieres loges	5.5	première loge
1682-12-04	2	Amphitheatre/Loges	44	autre
1682-12-04	103	Secondes Loges	3	autre
1682-12-04	45	Troisiemes Loges	1.5	autre
1682-12-04	385	Parterre	1.5	parterre
1682-12-05	50	Theatre	3	autre
1682-12-05	20	Premieres loges	3	première loge
1682-12-05	1	Amphitheatre/Loges	33	autre
1682-12-05	56	Secondes Loges	1.5	autre
1682-12-05	2	Troisiemes Loges	1	autre
1682-12-05	254	Parterre	0.75	parterre
1682-12-06	104	Theatre	5.5	autre
1682-12-06	40	Premieres loges	5.5	première loge
1682-12-06	2	Amphitheatre/Loges	44	autre
1682-12-06	115	Secondes Loges	3	autre
1682-12-06	39	Troisiemes Loges	1.5	autre
1682-12-06	292	Parterre	1.5	parterre
1682-12-07	40	Theatre	3	autre
1682-12-07	18	Premieres loges	3	première loge
