date	author	title	ordering	register_num	receipts	representation	signatory	ouverture	cloture	free_access	firstrun	firstrun_perfnum	reprise	reprise_perfnum	newactor	actorrole	debut	ex_attendance	ex_representation	ex_place	image_volume	image_page
1777-08-16	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	2	127		127	Dauberval	f	f	t	t	2	f		""	""		""	""	""	142	259
1777-08-17	Belloy (Pierre Laurent de)	Gabrielle de Vergy	1	128		128	Dauberval	f	f	t	t	7	f		""	""		""	""	""	142	261
1777-08-17	Boissy (Louis de)	Babillard (Le)	2	128		128	Dauberval	f	f	f	f		f		""	""		""	""	""	142	261
1777-08-18	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	129		129	Dauberval	f	f	t	t	3	f		""	""		La Reine	""	""	142	263
1777-08-18	Du Fresny (Charles)	Coquette de village ou le Lot supposé (La)	2	129		129	Dauberval	f	f	f	f		f		""	""		La Reine	""	""	142	263
1777-08-19	Regnard (Jean-François)	Joueur (Le)	1	130		130	Dauberval	f	f	f	f		f		""	""		""	""	""	142	266
1777-08-19	Brueys (David-Augustin de)	Avocat Patelin (L')	2	130		130	Dauberval	f	f	f	f		f		""	""		""	""	""	142	266
1777-08-20	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	131		131	Dauberval	f	f	t	t	4	f		""	""		""	""	""	142	267
1777-08-20	Gresset (Jean-Baptiste-Louis)	Sidney	2	131		131	Dauberval	f	f	f	f		f		""	""		""	""	""	142	267
1777-08-21	Regnard (Jean-François)	Distrait (Le)	1	132		132	D'Auberval	f	f	f	f	0	f		""	""		""	""	""	142	269
1777-08-21	Legrand (Marc-Antoine)	Métamorphose amoureuse (La)	2	132		132	D'Auberval	f	f	f	f	0	f		""	""		""	""	""	142	269
1777-08-22	Dancourt (Florent Carton dit)	Chevalier à la mode (Le)	1	133		133	Dauberval	f	f	f	f		f		""	""		""	""	""	142	271
1777-08-22	Boissy (Louis de)	Époux par supercherie (L')	2	133		133	Dauberval	f	f	f	f		f		""	""		""	""	""	142	271
1777-08-23	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	134		134	Dauberval	f	f	t	t	5	f		""	""		""	""	""	142	273
1777-08-23	Boissy (Louis de)	Sage étourdi (Le) ou L'Homme indépendant	2	134		134	Dauberval	f	f	f	f		f		""	""		""	""	""	142	273
1777-08-24	Belloy (Pierre Laurent de)	Gabrielle de Vergy	1	135		135	Dauberval	f	f	t	t	8	f		""	""		""	""	""	142	276
1777-08-24	Chamfort (Sébastien-Roch-Nicolas de)	Jeune indienne (La)	2	135		135	Dauberval	f	f	f	f		f		""	""		""	""	""	142	276
1777-08-25	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	136		136	Dauberval	f	f	t	t	6	f		""	""		""	""	""	142	277
1777-08-25	Molière (Jean-Baptiste Poquelin dit)	George Dandin ou le Mari confondu	2	136		136	Dauberval	f	f	f	f		f		""	""		""	""	""	142	277
1777-08-26	Voltaire (François-Marie Arouet dit)	Enfant prodigue ou L'École de la jeunesse (L')	1	137		137	Dauberval	f	f	f	f		f		""	""		""	""	""	142	279
1777-08-26	Molière (Jean-Baptiste Poquelin dit)	Précieuses ridicules (Les)	2	137		137	Dauberval	f	f	f	f		f		""	""		""	""	""	142	279
1777-08-27	Beaumarchais (Pierre-Augustin Caron de)	Eugénie	1	138		138	Dauberval	f	f	f	f		f		""	""		""	""	""	142	281
1777-08-27	Rousseau (Jean-Jacques)	Pygmalion	2	138		138	Dauberval	f	f	f	f		f		""	""		""	""	""	142	281
1777-08-28	Beaumarchais (Pierre-Augustin Caron de)	Barbier de Séville ou la Précaution inutile (Le)	1	139		139	Dauberval	f	f	f	f		f		""	""		""	""	""	142	283
1777-08-28	Dancourt (Florent Carton dit)	Tuteur amoureux (Le) ou Le Tuteur	2	139		139	Dauberval	f	f	f	f		f		""	""		""	""	""	142	283
1777-08-29	Destouches (Philippe Néricault dit)	Glorieux (Le)	1	140		140	Dauberval	f	f	f	f		f		""	""		""	""	""	142	285
1777-08-29	Dancourt (Florent Carton dit)	Vacances (Les) / Les Vacances des procureurs (titre alt.)	2	140		140	Dauberval	f	f	f	f		f		""	""		""	""	""	142	285
1777-08-30	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	141		141	Dauberval	f	f	t	t	8	f		""	""		La Reine	""	""	142	288
1777-08-30	Destouches (Philippe Néricault dit)	Fausse Agnès ou le Poète campagnard (La)	2	141		141	Dauberval	f	f	f	f		f		""	""		La Reine	""	""	142	288
1777-08-31	Rotrou (Jean de)	Venceslas	1	142		142	Dauberval	f	f	f	f		f		""	""		""	""	""	142	289
1777-08-31	Rochon de Chabannes (Marc-Antoine-Jacques)	Heureusement	2	142		142	Dauberval	f	f	f	f		f		""	""		""	""	""	142	289
1777-09-01	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	143		143	Bouret	f	f	t	t	8	f		""	""		""	""	""	142	291
1777-09-01	Collé (Charles)	Dupuis et Desronais - Dupuis et des Renais - Dupuis et des Ronais	2	143		143	Bouret	f	f	f	f		f		""	""		""	""	""	142	291
1777-09-02	Baron (Michel Boyron dit)	Homme à bonnes fortunes (L') / L'Homme à bonne fortune (titre alt).	1	144		144	Bouret	f	f	f	f		f		""	""		""	""	""	142	293
1777-09-02	Legrand (Marc-Antoine)	Épreuve réciproque (L')	2	144		144	Bouret	f	f	f	f		f		""	""		""	""	""	142	293
1777-09-03	Belloy (Pierre Laurent de)	Gabrielle de Vergy	1	145		145	Bouret	f	f	t	t	9	f		""	""		""	""	""	142	295
1777-09-03	La Fontaine (Jean de)	Florentin (Le)	2	145		145	Bouret	f	f	f	f		f		""	""		""	""	""	142	295
1777-09-04	Sedaine (Michel-Jean)	Philosophe sans le savoir (Le)	1	146		146	Bouret	f	f	f	f		f		""	""		""	""	""	142	298
1777-09-04	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	2	146		146	Bouret	f	f	t	t	9	f		""	""		""	""	""	142	298
1777-09-05	Molière (Jean-Baptiste Poquelin dit)	Dépit amoureux (Le)	1	147		147	Bouret	f	f	f	f		f		""	""		""	""	""	142	299
1777-09-05	Legrand (Marc-Antoine)	Aveugle clairvoyant (L')	2	147		147	Bouret	f	f	f	f		f		""	""		""	""	""	142	299
1777-09-06	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	148		148	Bouret	f	f	t	t	10	f		""	""		""	""	""	142	301
1777-09-06	Du Fresny (Charles)	Double veuvage (Le)	2	148		148	Bouret	f	f	f	f		f		""	""		""	""	""	142	301
1777-09-07	Corneille (Pierre)	Cinna ou la Clémence d'Auguste	1	149		149	Bouret	f	f	f	f		f		""	""		""	""	""	142	304
1777-09-07	La Motte (Antoine Houdar de)	Magnifique (Le)	2	149		149	Bouret	f	f	f	f		f		""	""		""	""	""	142	304
1777-09-09	Gresset (Jean-Baptiste-Louis)	Méchant (Le)	1	150		150	Bouret	f	f	f	f		f		""	""		""	""	""	142	305
1777-09-09	Hauteroche (Noël Lebreton, sieur de)	Deuil (Le)	2	150		150	Bouret	f	f	f	f		f		""	""		""	""	""	142	305
1777-09-10	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	151		151	Bouret	f	f	t	t	11	f		""	""		""	""	""	142	308
1777-09-10	Rochon de Chabannes (Marc-Antoine-Jacques)	Amants généreux (Les)	2	151		151	Bouret	f	f	f	f		f		""	""		""	""	""	142	308
1777-09-11	Le Mierre (Antoine-Marin)	Hypermnestre	1	152		152	Bouret	f	f	f	f		f		""	""		""	""	""	142	310
1777-09-11	Regnard (Jean-François)	Folies amoureuses (Les)	2	152		152	Bouret	f	f	f	f		f		""	""		""	""	""	142	310
1777-09-12	Destouches (Philippe Néricault dit)	Dissipateur ou l'Honnête friponne (Le)	1	153		153	Bouret	f	f	f	f		f		""	""		""	""	""	142	311
1777-09-12	Molière (Jean-Baptiste Poquelin dit)	Médecin malgré lui (Le) / Le Médecin forcé (titre alt.)	2	153		153	Bouret	f	f	f	f		f		""	""		""	""	""	142	311
1777-09-13	Racine (Jean)	Phèdre et Hippolyte ou Phèdre	1	154		154	Bouret	f	f	f	f		f		""	""		""	""	""	142	313
1777-09-13	Pont-de-Veyle (Antoine de Fériol, comte de)	Somnambule (Le)	2	154		154	Bouret	f	f	f	f		f		""	""		""	""	""	142	313
1777-09-14	Voltaire (François-Marie Arouet dit)	Café ou l'Écossaise (Le) ou L'Écossaire ou le Café	1	155		155	Bouret	f	f	f	f		f		""	""		""	""	""	142	316
1777-09-14	Molière (Jean-Baptiste Poquelin dit)	Monsieur de Pourceaugnac	2	155		155	Bouret	f	f	f	f		f		""	""		""	""	""	142	316
1777-09-15	Corneille (Pierre)	Cid (Le)	1	156		156	Bouret	f	f	f	f		f		""	""		""	""	""	142	317
1777-09-15	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	2	156		156	Bouret	f	f	t	t	12	f		""	""		""	""	""	142	317
1777-09-16	Molière (Jean-Baptiste Poquelin dit)	Tartuffe ou l'Imposteur	1	157		157	Bouret	f	f	f	f		f		""	""		La Reine, Monsieur, Madame, Madame la comtesse d'Artois	""	""	142	319
1777-09-16	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	Coupe enchantée (La)	2	157		157	Bouret	f	f	f	f		f		""	""		La Reine, Monsieur, Madame, Madame la comtesse d'Artois	""	""	142	319
1777-09-17	Crébillon (Prosper Jolyot de)	Rhadamiste et Zénobie	1	158		158	Bouret	f	f	f	f		f		""	""		""	""	""	142	321
1777-09-17	Dancourt (Florent Carton dit)	Colin-Maillard	2	158		158	Bouret	f	f	f	f		f		""	""		""	""	""	142	321
1777-09-18	Belloy (Pierre Laurent de)	Gabrielle de Vergy	1	159		159	Bouret	f	f	t	t	10	f		""	""		""	""	""	142	323
1777-09-18	Hauteroche (Noël Lebreton, sieur de)	Cocher supposé (Le)	2	159		159	Bouret	f	f	f	f		f		""	""		""	""	""	142	323
1777-09-19	Molière (Jean-Baptiste Poquelin dit)	Étourdi ou les Contretemps (L')	1	160		160	Bouret	f	f	f	f		f		""	""		""	""	""	142	325
1777-09-19	Legrand (Marc-Antoine)	Usurier gentilhomme (L')	2	160		160	Bouret	f	f	f	f		f		""	""		""	""	""	142	325
1777-09-20	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	161		161	Bouret	f	f	t	t	13	f		""	""		""	""	""	142	328
1777-09-20	Sedaine (Michel-Jean)	Philosophe sans le savoir (Le)	2	161		161	Bouret	f	f	f	f		f		""	""		""	""	""	142	328
1777-09-21	Guimond de La Touche (Claude)	Iphigénie en Tauride	1	162		162	Bouret	f	f	f	f		f		""	""		""	""	""	142	329
1777-09-21	Sedaine (Michel-Jean)	Gageure imprévue (La)	2	162		162	Bouret	f	f	f	f		f		""	""		""	""	""	142	329
1777-09-22	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	1	163		163	Bouret	f	f	t	t	14	f		""	""		""	""	""	142	331
1777-09-22	Dorat (Claude-Joseph)	Feinte par amour (La)	2	163		163	Bouret	f	f	f	f		f		""	""		""	""	""	142	331
1777-09-23	Regnard (Jean-François)	Distrait (Le)	1	164		164	Bouret	f	f	f	f		f		""	""		""	""	""	142	333
1777-09-23	Brueys (David-Augustin de)	Avocat Patelin (L')	2	164		164	Bouret	f	f	f	f		f		""	""		""	""	""	142	333
1777-09-24	Laujon (Pierre)	Inconséquent ou les Soubrettes (L')	1	165		165	Bouret	f	f	t	t	1	f		""	""		""	""	""	142	336
1777-09-24	Regnard (Jean-François)	Sérénade (La)	2	165		165	Bouret	f	f	f	f		f		""	""		""	""	""	142	336
1777-09-25	Voltaire (François-Marie Arouet dit)	Sémiramis	1	166		166	Bouret	f	f	f	f		f		""	""		""	""	""	142	337
1777-09-25	Du Fresny (Charles)	Esprit de contradiction (L')	2	166		166	Bouret	f	f	f	f		f		""	""		""	""	""	142	337
1777-09-26	Baron (Michel Boyron dit)	Coquette et la fausse prude (La)	1	167		167	Bouret	f	f	f	f		f		""	""		""	""	""	142	339
1777-09-26	Poisson (Philippe)	Impromptu de campagne (L')	2	167		167	Bouret	f	f	f	f		f		""	""		""	""	""	142	339
1777-09-27	Beaumarchais (Pierre-Augustin Caron de)	Barbier de Séville ou la Précaution inutile (Le)	1	168		168	Bouret	f	f	f	f		f		""	""		""	""	""	142	341
1777-09-27	Dancourt (Florent Carton dit)	Curieux de Compiègne (Les) ou Les Camps de Compiègne	2	168		168	Bouret	f	f	f	f		f		""	""		""	""	""	142	341
1777-09-28	Racine (Jean)	Britannicus	1	169		169	Bouret	f	f	f	f		f		""	""		""	""	""	142	343
1777-09-28	Molière (Jean-Baptiste Poquelin dit)	Sicilien ou l'Amour peintre (Le)	2	169		169	Bouret	f	f	f	f		f		""	""		""	""	""	142	343
1777-09-29	Du Fresny (Charles)	Double veuvage (Le)	1	170		170	Bouret	f	f	f	f		f		""	""		""	""	""	142	346
1777-09-29	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	2	170		170	Bouret	f	f	t	t	15	f		""	""		""	""	""	142	346
1777-09-30	Molière (Jean-Baptiste Poquelin dit)	Femmes savantes (Les)	1	171		171	Bouret	f	f	f	f		f		""	""		""	""	""	142	347
1777-09-30	Racine (Jean)	Plaideurs (Les)	2	171		171	Bouret	f	f	f	f		f		""	""		""	""	""	142	347
1777-10-01	Voltaire (François-Marie Arouet dit)	Orphelin de la Chine (L')	1	172		172	Suin (Madame)	f	f	f	f		f		Dame Thenard	Idamé		""	""	""	142	350
1777-10-01	Molière (Jean-Baptiste Poquelin dit)	Sicilien ou l'Amour peintre (Le)	2	172		172	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	350
1777-10-02	La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)	Coquette corrigée (La)	1	173		173	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	352
1777-10-02	Boutet de Monvel (Jacques-Marie)	Amant Bourru (L')	2	173		173	Suin (Madame)	f	f	t	t	16	f		""	""		""	""	""	142	352
1777-10-03	Boissy (Louis de)	Dehors trompeurs ou l'Homme du jour (Les)	1	174		174	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	354
1777-10-03	Legrand (Marc-Antoine)	Épreuve réciproque (L')	2	174		174	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	354
1777-10-04	Voltaire (François-Marie Arouet dit)	Zaïre	1	175		175	Suin (Madame)	f	f	f	f		f		""	""		La Reine, Madame, Monseigneur le comte et Madame la comtesse d'Artois, Madame la duchesse de Chartres, Madame la Princesse de Lamballe	""	""	142	356
1777-10-04	Marivaux (Pierre de)	Legs (Le)	2	175		175	Suin (Madame)	f	f	f	f		f		""	""		La Reine, Madame, Monseigneur le comte et Madame la comtesse d'Artois, Madame la duchesse de Chartres, Madame la Princesse de Lamballe	""	""	142	356
1777-10-05	Voltaire (François-Marie Arouet dit)	Café ou l'Écossaise (Le) ou L'Écossaire ou le Café	1	176		176	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	358
1777-10-05	Boursault (Edme)	Mercure galant (Le) ou la Comédie sans titre / La Pièce sans titre (titre alt.)	2	176		176	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	358
1777-10-06	Voltaire (François-Marie Arouet dit)	Orphelin de la Chine (L')	1	177		177	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	359
1777-10-06	Dancourt (Florent Carton dit)	Tuteur amoureux (Le) ou Le Tuteur	2	177		177	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	359
1777-10-07	Voltaire (François-Marie Arouet dit)	Enfant prodigue ou L'École de la jeunesse (L')	1	178		178	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	362
1777-10-07	Lesage (Alain-René)	Crispin rival de son maître	2	178		178	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	362
1777-10-08	Belloy (Pierre Laurent de)	Gabrielle de Vergy	1	179		179	Suin (Madame)	f	f	t	t	11	f		""	""		""	""	""	142	363
1777-10-08	Boissy (Louis de)	Français à Londres (Le)	2	179		179	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	363
1777-10-09	Destouches (Philippe Néricault dit)	Glorieux (Le)	1	180		180	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	365
1777-10-09	Dancourt (Florent Carton dit)	Colin-Maillard	2	180		180	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	365
1777-10-10	Molière (Jean-Baptiste Poquelin dit)	École des femmes (L')	1	181		181	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	367
1777-10-10	Hauteroche (Noël Lebreton, sieur de)	Deuil (Le)	2	181		181	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	367
1777-10-11	Piron (Alexis)	Métromanie ou le Poète (La)	1	182		182	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	369
1777-10-11	La Fontaine (Jean de)	Florentin (Le)	2	182		182	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	369
1777-10-12	Marivaux (Pierre de)	Seconde surprise de l'amour (La) / La Surprise de l'amour (titre alt.)	1	183		183	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	371
1777-10-12	Voltaire (François-Marie Arouet dit)	Nanine ou le Préjugé vaincu	2	183		183	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	371
1777-10-13	Le Mierre (Antoine-Marin)	Hypermnestre	1	184		184	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	373
1777-10-13	Rochon de Chabannes (Marc-Antoine-Jacques)	Heureusement	2	184		184	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	373
1777-10-14	La Chaussée (Pierre-Claude)	Mélanide	1	185		185	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	375
1777-10-14	Regnard (Jean-François)	Folies amoureuses (Les)	2	185		185	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	375
1777-10-15	Le Mierre (Antoine-Marin)	Hypermnestre	1	186		186	Suin (Madame)	f	f	f	f		f		""	""	f	""	""	""	142	377
1777-10-15	Fagan (Barthélemy-Christophe)	Pupille (La)	2	186		186	Suin (Madame)	f	f	f	f		f		Mlle Thénart	Hypermnestre	f	""	""	""	142	377
1777-10-16	Regnard (Jean-François)	Joueur (Le)	1	187		187	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	379
1777-10-16	Hauteroche (Noël Lebreton, sieur de)	Cocher supposé (Le)	2	187		187	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	379
1777-10-17	Molière (Jean-Baptiste Poquelin dit)	Femmes savantes (Les)	1	188		188	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	381
1777-10-17	Brueys (David-Augustin de)	Avocat Patelin (L')	2	188		188	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	381
1777-10-18	Voltaire (François-Marie Arouet dit)	Alzire ou les Américains	1	189		189	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	384
1777-10-18	Barthe (Nicolas-Thomas)	Fausses infidélités (Les)	2	189		189	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	384
1777-10-19	Molière (Jean-Baptiste Poquelin dit)	Misanthrope (Le)	1	190		190	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	386
1777-10-19	Pont-de-Veyle (Antoine de Fériol, comte de)	Somnambule (Le)	2	190		190	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	386
1777-10-20	Voltaire (François-Marie Arouet dit)	Alzire ou les Américains	1	191		191	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	387
1777-10-20	Barthe (Nicolas-Thomas)	Fausses infidélités (Les)	2	191		191	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	387
1777-10-21	Racine (Jean)	Plaideurs (Les)	1	192		192	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	390
1777-10-21	Molière (Jean-Baptiste Poquelin dit)	Médecin malgré lui (Le) / Le Médecin forcé (titre alt.)	2	192		192	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	390
1777-10-22	Voltaire (François-Marie Arouet dit)	Mérope	1	193		193	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	392
1777-10-22	Fagan (Barthélemy-Christophe)	Rendez-vous ou l'Amour supposé (Le)	2	193		193	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	392
1777-10-23	Molière (Jean-Baptiste Poquelin dit)	Tartuffe ou l'Imposteur	1	194		194	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	394
1777-10-23	Hauteroche (Noël Lebreton, sieur de)	Crispin médecin	2	194		194	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	394
1777-10-24	Molière (Jean-Baptiste Poquelin dit)	Avare (L')	1	195		195	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	396
1777-10-24	La Fontaine (Jean de) ; Champmeslé (Charles Chevillet, sieur de Champmeslé, dit)	Coupe enchantée (La)	2	195		195	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	396
1777-10-25	Belloy (Pierre Laurent de)	Gaston et Bayard	1	196		196	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	398
1777-10-25	Bret (Antoine)	École amoureuse (L')	2	196		196	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	398
1777-10-26	Belloy (Pierre Laurent de)	Gaston et Bayard	1	197		197	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	400
1777-10-26	Legrand (Marc-Antoine)	Galant coureur ou l'Ouvrage d'un moment (Le)	2	197		197	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	400
1777-10-27	Boissy (Louis de)	Dehors trompeurs ou l'Homme du jour (Les)	1	198		198	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	402
1777-10-27	Legrand (Marc-Antoine)	Métamorphose amoureuse (La)	2	198		198	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	402
1777-10-28	Belloy (Pierre Laurent de)	Gaston et Bayard	1	199		199	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	404
1777-10-28	Dancourt (Florent Carton dit)	Galant jardinier (Le)	2	199		199	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	404
1777-10-29	Molière (Jean-Baptiste Poquelin dit)	Misanthrope (Le)	1	200		200	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	405
1777-10-29	Collé (Charles)	Dupuis et Desronais - Dupuis et des Renais - Dupuis et des Ronais	2	200		200	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	405
1777-10-30	Destouches (Philippe Néricault dit)	Dissipateur ou l'Honnête friponne (Le)	1	201		201	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	408
1777-10-30	Fagan (Barthélemy-Christophe)	Pupille (La)	2	201		201	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	408
1777-10-31	Ducis (Jean-François)	Roméo et Juliette	1	202		202	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	410
1777-10-31	Dancourt (Florent Carton dit)	Tuteur amoureux (Le) ou Le Tuteur	2	202		202	Suin (Madame)	f	f	f	f		f		""	""		""	""	""	142	410
1777-11-02	Ducis (Jean-François)	Roméo et Juliette	1	203		203	Bouret	f	f	f	f		f		""	""		""	""	""	142	412
1777-11-02	Pont-de-Veyle (Antoine de Fériol, comte de)	Somnambule (Le)	2	203		203	Bouret	f	f	f	f		f		""	""		""	""	""	142	412
1777-11-03	Belloy (Pierre Laurent de)	Gaston et Bayard	1	204		204	Bouret	f	f	f	f		f		""	""		""	""	""	142	414
1777-11-03	Boissy (Louis de)	Babillard (Le)	2	204		204	Bouret	f	f	f	f		f		""	""		""	""	""	142	414
1777-11-04	Voltaire (François-Marie Arouet dit)	Mérope	1	205		205	Bouret	f	f	f	f		f		""	""		""	""	""	142	416
1777-11-04	Bret (Antoine)	École amoureuse (L')	2	205		205	Bouret	f	f	f	f		f		""	""		""	""	""	142	416
1777-11-05	Diderot (Denis)	Père de famille (Le)	1	206		206	Bouret	f	f	f	f		f		""	""		""	""	""	142	417
1777-11-05	Hauteroche (Noël Lebreton, sieur de)	Deuil (Le)	2	206		206	Bouret	f	f	f	f		f		""	""		""	""	""	142	417
1777-11-07	Regnard (Jean-François)	Légataire universel (Le)	1	207		207	Bouret	f	f	f	f		f		""	""		""	""	""	142	419
1777-11-07	Brueys (David-Augustin de)	Avocat Patelin (L')	2	207		207	Bouret	f	f	f	f		f		""	""		""	""	""	142	419
1777-11-08	Diderot (Denis)	Père de famille (Le)	1	208		208	Bouret	f	f	f	f		f		""	""		""	""	""	142	421
1777-11-08	Rochon de Chabannes (Marc-Antoine-Jacques)	Heureusement	2	208		208	Bouret	f	f	f	f		f		""	""		""	""	""	142	421
1777-11-09	Ducis (Jean-François)	Roméo et Juliette	1	209		209	Bouret	f	f	f	f		f		""	""		""	""	""	142	423
1777-11-09	Hauteroche (Noël Lebreton, sieur de)	Cocher supposé (Le)	2	209		209	Bouret	f	f	f	f		f		""	""		""	""	""	142	423
1777-11-10	Voltaire (François-Marie Arouet dit)	Nanine ou le Préjugé vaincu	1	210		210	Bouret	f	f	f	f		f		""	""		""	""	""	142	425
1777-11-10	Molière (Jean-Baptiste Poquelin dit)	Fourberies de Scapin (Les)	2	210		210	Bouret	f	f	f	f		f		""	""		""	""	""	142	425
1777-11-11	Belloy (Pierre Laurent de)	Gaston et Bayard	1	211		211	Bouret	f	f	f	f		f		""	""		""	""	""	142	427
1777-11-11	Dancourt (Florent Carton dit)	Galant jardinier (Le)	2	211		211	Bouret	f	f	f	f		f		""	""		""	""	""	142	427
1777-11-12	Voltaire (François-Marie Arouet dit)	Tancrède	1	212		212	Bouret	f	f	f	f		f		""	""		""	""	""	142	429
1777-11-12	Marivaux (Pierre de)	Legs (Le)	2	212		212	Bouret	f	f	f	f		f		""	""		""	""	""	142	429
1777-11-13	Destouches (Philippe Néricault dit)	Philosophe marié ou le Mari honteux de l'être (Le)	1	213		213	Bouret	f	f	f	f		f		""	""		""	""	""	142	431
1777-11-13	Boissy (Louis de)	Français à Londres (Le)	2	213		213	Bouret	f	f	f	f		f		""	""		""	""	""	142	431
1777-11-14	Molière (Jean-Baptiste Poquelin dit)	Avare (L')	1	214		214	Bouret	f	f	f	f		f		""	""		""	""	""	142	433
1777-11-14	Legrand (Marc-Antoine)	Galant coureur ou l'Ouvrage d'un moment (Le)	2	214		214	Bouret	f	f	f	f		f		""	""		""	""	""	142	433
1777-11-15	Ducis (Jean-François)	Roméo et Juliette	1	215		215	Bouret	f	f	f	f		f		""	""		""	""	""	142	435
1777-11-15	Sedaine (Michel-Jean)	Gageure imprévue (La)	2	215		215	Bouret	f	f	f	f		f		""	""		""	""	""	142	435
